crop;zone;crop_sequence_type;crop_management_strategy;duration;composition;plowing;secondary_tillage;other_mechnical_operations;double_crop;double_crop_type;covercrop;covercrop_type;sowing;sowing_rate;harrow_weeding;hoe_weeding;manual_weeding;pesticides_spraying;localized_spraying;fertilizers_spreading;dble_crop_fertilizers_spreading;manure_spreading;manure_type;dble_crop_harvest;crop_harvest;hay;silage;wrapping;seed_coating;herbicides_TFI;fungicide_TFI;insecticide_TFI;in_furrow_ins_TFI;other_TFI;molluscicide_TFI;growth_regulator_TFI;TFI;iron_phosphate_bio_TFI;tricho_bio_TFI;copper_sulfate_bio_TFI;N_rate;dble_crop_N_rate;manure_rate;irrigation;irrigation_operations;irrigation_rate;dble_crop_yield;crop_yield
grain_corn;mountain_dairy_farming_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;2,6;0,4;0;0;0,2;mustard;1;88000;0;0,2;0;2,3;0;2,3;0;0,2;cattle manure;0;1;0;0;0;1;1,7;0;0,3;0;0,1;0;0;2,1;0;0;0;155;0;25;0,3;7;175;0;9,6
grain_corn;mountain_dairy_farming_zone;crop_sequence_with_corn;N0;1;0;0,7;2,6;0,4;0;0;0,2;mustard;1;88000;0;0,2;0;3,2;0;2,3;0;0,2;cattle manure;0;1;0;0;0;1;2,2;0;0,4;0,5;0;0,1;0;3,2;0;0;0;155;0;25;0,3;7;175;0;9,6
grain_corn;mountain_dairy_farming_zone;crop_sequence_with_corn;N1;1;0;0,7;2,6;0,4;0;0;0,2;mustard;1;88000;0;0,2;0;2,6;0;2,3;0;0,2;cattle manure;0;1;0;0;0;1;1,9;0;0,2;0,3;0;0;0;2,4;0,1;0,1;0;155;0;25;0,3;7;175;0;9,6
grain_corn;mountain_dairy_farming_zone;crop_sequence_with_corn;N2a;1;0;0,7;2,6;0,4;0;0;0,2;oat-fababean;1;88000;0;1,5;0;1,9;0;2,3;0;0,2;cattle manure;0;1;0;0;0;1;1,1;0;0,2;0,3;0;0;0;1,6;0,1;0,1;0;155;0;25;0,3;7;175;0;9,3
grain_corn;mountain_dairy_farming_zone;crop_sequence_with_corn;N2a bis;1;0;0,7;2,6;0,4;0;0;0,2;oat-fababean;1;88000;0;2;0;1,9;1;2,3;0;0,2;cattle manure;0;1;0;0;0;1;0,45;0;0,2;0,3;0;0;0;0,95;0,1;0,1;0;155;0;25;0,3;7;175;0;9,3
grain_corn;mountain_dairy_farming_zone;crop_sequence_with_corn;N2c ;1;0;0,7;2,6;0,4;0;0;0,2;oat-fababean;1;88000;0;1,5;0;1,9;0;2,3;0;0,2;cattle manure;0;1;0;0;0;1;0,9;0;0,2;0,3;0;0;0;1,4;0,1;0,1;0;155;0;25;0,3;7;175;0;9,3
grain_corn;mountain_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;1;0;0;1;oat-fababean;1;90000;1;1,5;0;0;0;0;0;1;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;5
soybean;mountain_dairy_farming_zone;crop_sequence_with_soybean;Average conventionnal;1;0;0,7;1,9;0,4;0;0;0,1;mustard;1;120;0;0;0;2,6;0;0;0;0,2;cattle manure;0;1;0;0;0;0,2;1,9;0;0;0;0;0;0;1,9;0;0;0;0;0;21;0;0;0;0;3
soybean;mountain_dairy_farming_zone;crop_sequence_with_soybean;N0;1;0;0,7;1,9;0,4;0;0;0,1;mustard;1;120;0;0;0;2,3;0;0;0;0,2;cattle manure;0;1;0;0;0;0,2;2,25;0;0;0;0;0,1;0;2,35;0;0;0;0;0;21;0;0;0;0;3
soybean;mountain_dairy_farming_zone;crop_sequence_with_soybean;N2a;1;0;0,7;1,9;0,4;0;0;0,1;oat-fababean;1;120;0;1,5;0;1,3;0;0;0;0,2;cattle manure;0;1;0;0;0;0,2;1,15;0;0;0;0;0;0;1,15;0,1;0;0;0;0;21;0;0;0;0;2,9
soybean;mountain_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;1;0;0;1;oat-fababean;1;120;1,5;1,5;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
triticale;mountain_dairy_farming_zone;crop_sequence_with_temporary_grassland;Average conventionnal;1;0;0,6;2,2;0,1;0;0;0;0;1;175;0;0;0;1,7;0;1,8;0;0,6;cattle manure;0;1;0;0;0;0,8;1,1;0,3;0;0;0,2;0;0;1,6;0;0;0;105;0;21;0;0;0;0;5,8
triticale;mountain_dairy_farming_zone;crop_sequence_with_temporary_grassland;N0;1;0;0,6;2,2;0,1;0;0;0;0;1;175;0;0;0;2,7;0;1,8;0;0,6;cattle manure;0;1;0;0;0;0,8;1,8;0,65;0;0;0;0,1;0;2,55;0;0;0;105;0;21;0;0;0;0;6
triticale;mountain_dairy_farming_zone;crop_sequence_with_temporary_grassland;N2a ;1;0;0,6;2,2;0,1;0;0;0;0;1;175;0,3;0;0;1,7;0;1,8;0;0,6;cattle manure;0;1;0;0;0;0,8;1,1;0,3;0;0;0;0;0;1,4;0,1;0;0;85;0;21;0;0;0;0;5,4
triticale;mountain_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;0,1;0;0;0;0;1;185;1;0;0;0;0;0;0;1;composted cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;3
triticale;mountain_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;3;0,1;0;0;0;0;1;185;1;0;0;0;0;0;0;1;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;3
temporary_grassland;mountain_dairy_farming_zone;crop_sequence_with_temporary_grassland;Average conventionnal;4;multi-species;0,7;1,7;1;0;0;0;0;1;-1;0;0;0;0;0;0,6;0;0,7;cattle manure;0;2,5;0,8;0,05;0,15;0;0;0;0;0;0;0;0;0;0;0;0;30;0;14;0;0;0;0;6,5
temporary_grassland;mountain_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;4;multi-species;1;1,5;1,2;0;0;0;0;1;-1;0;0;0;0;0;0;0;0,4;cattle manure;0;2,5;0,7;0,05;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;5,5
alfalfa;mountain_dairy_farming_zone;other_crop_sequence;Average conventionnal;4;0;0,3;1,7;1;0;0;0;0;1;25;0;0;0;0,85;0;0;0;0;no manure;0;3;0,33;0,33;0,33;0;0,75;0;0,1;0;0;0;0;0,85;0;0;0;0;0;0;0;0;0;0;9
alfalfa;mountain_dairy_farming_zone;crop_sequence_organic_field_crops;N3;3;0;0;1;1;0;0;0;0;1;20;0,3;0;0;0;0;0;0;0;no manure;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
pulse_cereal_intercrop;mountain_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;3;0,4;0;0;0;0;1;-1;0,2;0;0;0;0;0;0;0,5;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;3,5
grain_corn;corn_cultivation_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;2,5;0,8;0;0;0,2;mustard;1;82500;0;0,3;0;2,1;0;2,3;0;0,2;cattle manure;0;1;0;0;0;0,8;1,5;0;0,3;0;0,2;0;0;2;0;0;0;175;0;23;0,4;5,5;155;0;10,5
grain_corn;corn_cultivation_zone;crop_sequence_with_corn;N0;1;0;0,7;2,5;0,8;0;0;0,2;mustard;1;82500;0;0,3;0;3,9;0;2,3;0;0,2;cattle manure;0;1;0;0;0;0,8;2,2;0;0,7;0,8;0;0,2;0;3,9;0;0;0;175;0;23;0,4;5,5;155;0;10,5
grain_corn;corn_cultivation_zone;crop_sequence_with_corn;N1;1;0;0,7;2,5;0,8;0;0;0,2;mustard;1;82500;0;0,3;0;3;0;2,3;0;0,2;cattle manure;0;1;0;0;0;0,8;1,9;0;0,3;0,5;0;0;0;2,7;0,2;0,1;0;175;0;23;0,4;5,5;155;0;10,5
grain_corn;corn_cultivation_zone;crop_sequence_with_corn;N2a;1;0;0,7;3;0,8;0;0;0,2;oat-fababean;1;82500;0;1,5;0;2,3;0;2,3;0;0,2;cattle manure;0;1;0;0;0;0,8;1,1;0;0,3;0,5;0;0;0;1,9;0,2;0,1;0;175;0;23;0,4;5,5;155;0;10,2
grain_corn;corn_cultivation_zone;crop_sequence_with_corn;N2a bis;1;0;0,7;3;0,8;0;0;0,2;oat-fababean;1;82500;0;2;0;2,3;1;2,3;0;0,2;cattle manure;0;1;0;0;0;0,8;0,45;0;0,3;0,5;0;0;0;1,25;0,2;0,1;0;175;0;23;0,4;5,5;155;0;10,2
grain_corn;corn_cultivation_zone;crop_sequence_with_corn;N2c ;1;0;0,7;3;0,8;0;0;0,2;oat-fababean;1;82500;0;1,5;0;2,3;0;2,3;0;0,2;cattle manure;0;1;0;0;0;0,8;1,1;0;0,3;0,5;0;0;0;1,9;0,2;0,1;0;175;0;23;0,4;5,5;155;0;10,2
grain_corn;corn_cultivation_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,7;2,8;0,6;0;0;0,4;mustard;1;81000;0;0,2;0;2,2;0;2,4;0;0,3;cattle manure;0;1;0;0;0;0,8;1,7;0;0,3;0;0,1;0;0;2,1;0;0;0;160;0;23;0,2;4;110;0;8,6
grain_corn;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,7;2,8;0,6;0;0;0,4;mustard;1;81000;0;0,2;0;3,8;0;2,4;0;0,3;cattle manure;0;1;0;0;0;0,8;2,2;0;0,7;0,8;0;0,1;0;3,8;0;0;0;160;0;23;0,2;4;110;0;8,6
grain_corn;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,7;2,8;0,6;0;0;0,4;mustard;1;81000;0;0,2;0;2,9;0;2,4;0;0,3;cattle manure;0;1;0;0;0;0,8;1,9;0;0,3;0,5;0;0;0;2,7;0,1;0,1;0;160;0;23;0,2;4;110;0;8,6
grain_corn;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,7;3,3;0,6;0;0;0,4;oat-fababean;1;81000;0;1,5;0;2,2;0;2,4;0;0,3;cattle manure;0;1;0;0;0;0,8;1,1;0;0,3;0,5;0;0;0;1,9;0,1;0,1;0;160;0;23;0,2;4;110;0;8,3
grain_corn;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a bis;1;0;0,7;3,3;0,6;0;0;0,4;oat-fababean;1;81000;0;2;0;2,2;1;2,4;0;0,3;cattle manure;0;1;0;0;0;0,8;0,45;0;0,3;0,5;0;0;0;1,25;0,1;0,1;0;160;0;23;0,2;4;110;0;8,3
grain_corn;corn_cultivation_zone;crop_sequence_organic_irrigated_field_crops;N3;1;0;1;5;0,5;0;0;0,5;oat-fababean;1;87500;1;3;0;0,3;0;0;0;1;composted poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;5;0,5;5,5;225;0;8
soft_wheat;corn_cultivation_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;1,5;0,8;0;0;0;0;1;170;0;0;0;2,5;0;2,7;0;0,1;cattle slurry;0;1;0;0;0;1;0,9;1;0;0;0,3;0;0;2,2;0;0;0;170;0;30;0,1;2,5;75;0;7,5
soft_wheat;corn_cultivation_zone;crop_sequence_with_corn;N0;1;0;0,7;1,5;0,8;0;0;0;0;1;170;0;0;0;4;0;2,7;0;0,1;cattle slurry;0;1;0;0;0;1;1,5;1,6;0,3;0;0;0,1;0,15;3,65;0;0;0;170;0;30;0,1;2,5;75;0;7,5
soft_wheat;corn_cultivation_zone;crop_sequence_with_corn;N1;1;0;0,7;1,5;0,8;0;0;0;0;1;170;0;0;0;3,3;0;2,7;0;0,1;cattle slurry;0;1;0;0;0;1;1,5;1,1;0,15;0;0;0;0;2,75;0,1;0;0;170;0;30;0,1;2,5;75;0;7,4
soft_wheat;corn_cultivation_zone;crop_sequence_with_corn;N2a;1;0;0,7;1,5;0,8;0;0;0;0;1;170;0,5;0;0;1,9;0;2,7;0;0,1;cattle slurry;0;1;0;0;0;1;0,8;0,65;0;0;0;0;0;1,45;0,1;0;0;145;0;30;0,1;2,5;75;0;6,7
soft_wheat;corn_cultivation_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,4;2,2;0,6;0;0;0;0;1;160;0;0;0;2,9;0;3;0;0;no manure;0;1;0;0;0;1;1,3;1,2;0;0;0,2;0;0;2,7;0;0;0;160;0;0;0;0;0;0;6,3
soft_wheat;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,4;2,2;0,6;0;0;0;0;1;160;0;0;0;5,2;0;3;0;0;no manure;0;1;0;0;0;1;2,2;1,8;0,3;0;0;0,2;0,15;4,65;0;0;0;160;0;0;0;0;0;0;6,5
soft_wheat;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,4;2,2;0,6;0;0;0;0;1;160;0;0;0;4,5;0;3;0;0;no manure;0;1;0;0;0;1;2,2;1,3;0,15;0;0;0;0;3,65;0,2;0;0;160;0;0;0;0;0;0;6,4
soft_wheat;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,4;3,2;0,6;0;0;0;0;1;160;0,5;0;0;3;0;3;0;0;no manure;0;1;0;0;0;1;1,85;0,65;0;0;0;0;0;2,5;0,2;0;0;135;0;0;0;0;0;0;5,8
soft_wheat;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,4;3,2;0,6;0;0;0;0;1;160;0,5;0;0;2,4;0;3;0;0;no manure;0;1;0;0;0;1;1,35;0,65;0;0;0;0;0;2;0,2;0;0;135;0;0;0;0;0;0;5,8
soft_wheat;corn_cultivation_zone;crop_sequence_organic_irrigated_field_crops;N3;1;0;0;2;0;0;0;0;0;1;185;3;0;0;0;0;0;0;1;meat and bone meal;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;3,5
soft_wheat;corn_cultivation_zone;crop_sequence_organic_dry_field_crops;N3;1;0;1;2;0;0;0;0;0;1;185;2;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5
sunflower;corn_cultivation_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;2,8;0,6;0;0;0,1;mustard;1;70000;0;0,2;0;2,1;0;1,2;0;0;no manure;0;1;0;0;0;0,9;1,4;0;0,1;0;0,5;0;0;2;0;0;0;60;0;0;0;0;0;0;2,5
sunflower;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;2,8;0,6;0;0;0,1;mustard;1;70000;0;0,2;0;3,1;0;1,2;0;0;no manure;0;1;0;0;0;0,9;2,2;0;0,1;0,5;0;0,5;0;3,3;0;0;0;60;0;0;0;0;0;0;2,5
sunflower;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;3,3;0,6;0;0;0,1;oat-fababean;1;70000;0;1,5;0;2,2;0;1,2;0;0;no manure;0;1;0;0;0;0,9;1,6;0;0;0,3;0;0;0;1,9;0,5;0;0;60;0;0;0;0;0;0;2,4
sunflower;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a bis;1;0;0,6;3,3;0,6;0;0;0,1;oat-fababean;1;70000;0;1,5;0;2,2;1;1,2;0;0;no manure;0;1;0;0;0;0,9;0,8;0;0;0,3;0;0;0;1,1;0,5;0;0;60;0;0;0;0;0;0;2,4
sunflower;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,6;3,3;0,6;0;0;0,1;oat-fababean;1;70000;0;1,5;0;2;0;1,2;0;0;no manure;0;1;0;0;0;0,9;1,15;0;0;0,3;0;0;0;1,45;0,5;0;0;60;0;0;0;0;0;0;2,4
sunflower;corn_cultivation_zone;crop_sequence_organic_dry_field_crops;N3;1;0;1;5;1;0;0;1;oat-fababean;1;73500;0;3;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
winter_barley;corn_cultivation_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;2,4;0,5;0;0;0;0;1;135;0;0;0;2,3;0;2,1;0;0;no manure;0;1;0;0;0;0,8;1,5;0,5;0;0;0,2;0;0;2,2;0;0;0;110;0;0;0;0;0;0;5,5
winter_barley;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;2,4;0,5;0;0;0;0;1;135;0;0;0;4,6;0;2,1;0;0;no manure;0;1;0;0;0;0,8;2,2;1;0,45;0;0;0,2;0,25;4,1;0;0;0;110;0;0;0;0;0;0;5,5
winter_barley;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,6;2,4;0,5;0;0;0;0;1;135;0;0;0;4;0;2,1;0;0;no manure;0;1;0;0;0;0,8;2,2;0,65;0,15;0;0;0;0,1;3,1;0,2;0;0;110;0;0;0;0;0;0;5,4
winter_barley;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;3,4;0,5;0;0;0;0;1;135;0,5;0;0;2,9;0;2,1;0;0;no manure;0;1;0;0;0;0,8;1,85;0,5;0,15;0;0;0;0;2,5;0,2;0;0;85;0;0;0;0;0;0;4,9
winter_barley;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,6;3,4;0,5;0;0;0;0;1;135;0,5;0;0;2,3;0;2,1;0;0;no manure;0;1;0;0;0;0,8;1,35;0,5;0,15;0;0;0;0;2;0,2;0;0;85;0;0;0;0;0;0;4,9
winter_barley;corn_cultivation_zone;crop_sequence_organic_dry_field_crops;N3;1;0;1;2;0;0;0;0;0;1;160;3;0;0;0;0;0;0;1;meat and bone meal;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;3,5
soybean;corn_cultivation_zone;crop_sequence_with_soybean;Average conventionnal;1;0;0,5;3,1;0,6;0;0;0,2;mustard;1;105;0;0;0;2,4;0;0;0;0;no manure;0;1;0;0;0;0,1;1,7;0;0;0;0,2;0;0;1,9;0;0;0;0;0;0;0,5;5;140;0;3,2
soybean;corn_cultivation_zone;crop_sequence_with_soybean;N0;1;0;0,5;3,1;0,6;0;0;0,2;mustard;1;105;0;0;0;2,3;0;0;0;0;no manure;0;1;0;0;0;0,1;2,25;0;0;0;0;0,1;0;2,35;0;0;0;0;0;0;0,5;5;140;0;3,2
soybean;corn_cultivation_zone;crop_sequence_with_soybean;N2a;1;0;0,5;3,1;0,6;0;0;0,2;oat-fababean;1;105;0;1,5;0;1,3;0;0;0;0;no manure;0;1;0;0;0;0,1;1,15;0;0;0;0;0;0;1,15;0,1;0;0;0;0;0;0,5;5;140;0;3,1
soybean;corn_cultivation_zone;crop_sequence_organic_irrigated_field_crops;N3;1;0;1;5;0;0;0;0;0;1;115;1;3;4;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;120;0;2,5
oilseed_rape;corn_cultivation_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,4;2,7;0,5;0;0;0;0;1;2,3;0;0;0;4,7;0;2,6;0;0;no manure;0;1;0;0;0;0,8;1,3;0,6;1,8;0;0,4;0;0;4,1;0;0;0;155;0;0;0;0;0;0;3,4
oilseed_rape;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,4;2,7;0,5;0;0;0;0;1;2,3;0;0;0;7;0;2,6;0;0;no manure;0;1;0;0;0;0,8;2;1;3;0;0;0,5;0,3;6,8;0;0;0;155;0;0;0;0;0;0;3,5
oilseed_rape;corn_cultivation_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,4;2,7;0,5;0;0;0;0;1;2,3;0;0;0;4,3;0;2,6;0;0;no manure;0;1;0;0;0;0,8;1,35;0,75;1,5;0;0;0;0;3,6;0,3;0;0;155;0;0;0;0;0;0;3,4
silage_corn;corn_cultivation_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,8;2,5;0,2;0,3;italian ryegrass;0,1;mustard;1;80500;0;0,2;0;1,6;0;1,9;0,3;0,8;cattle manure;0,3;1;0;0;0;0,8;1,2;0;0,1;0;0,1;0;0;1,4;0;0;0;140;80;28;0,2;3,5;105;4;15
silage_corn;corn_cultivation_zone;crop_sequence_with_corn;N0;1;0;0,8;2,5;0,2;0,3;italian ryegrass;0,1;mustard;1;80500;0;0,2;0;2,2;0;1,9;0,3;0,8;cattle manure;0,3;1;0;0;0;0,8;1,8;0;0;0,3;0;0,1;0;2,2;0;0;0;140;80;28;0,2;3,5;105;4;15
silage_corn;corn_cultivation_zone;crop_sequence_with_corn;N1;1;0;0,8;2,5;0,2;0,3;italian ryegrass;0,1;mustard;1;80500;0;0,2;0;1,9;0;1,9;0,3;0,8;cattle manure;0,3;1;0;0;0;0,8;1,6;0;0;0,2;0;0;0;1,8;0,1;0;0;140;80;28;0,2;3,5;105;4;15
silage_corn;corn_cultivation_zone;crop_sequence_with_corn;N2a;1;0;0,8;3;0,2;0,3;cereal-legume forage mixture;0,1;oat-fababean;1;80500;0;1,5;0;1,4;0;1,9;0,3;0,8;cattle manure;0,3;1;0;0;0;0,8;1,1;0;0;0,2;0;0;0;1,3;0,1;0;0;140;50;28;0,2;3,5;105;5;14,5
silage_corn;corn_cultivation_zone;crop_sequence_with_corn;N2a bis;1;0;0,8;3;0,2;0,3;cereal-legume forage mixture;0,1;oat-fababean;1;80500;0;2;0;1,4;1;1,9;0,3;0,8;cattle manure;0,3;1;0;0;0;0,8;0,45;0;0;0,2;0;0;0;0,65;0,1;0;0;140;50;28;0,2;3,5;105;5;14,5
silage_corn;corn_cultivation_zone;crop_sequence_with_corn;N2c ;1;0;0,8;3;0,2;0,3;cereal-legume forage mixture;0,1;oat-fababean;1;80500;0;1;0;1,4;0;1,9;0,3;0,8;cattle manure;0,3;1;0;0;0;0,8;0,9;0;0;0,2;0;0;0;1,1;0,1;0;0;140;50;28;0,2;3,5;105;5;14,5
temporary_grassland;corn_cultivation_zone;crop_sequence_with_temporary_grassland;Average conventionnal;4;3 species;0,1;2,2;1;0;0;0;0;1;-1;0;0;0;0;0;0,6;0;0,2;cattle manure;0;2,5;0,85;0,05;0,1;0;0;0;0;0;0;0;0;0;0;0;0;45;0;19;0;0;0;0;7
sorghum;corn_cultivation_zone;other_crop_sequence;Average conventionnal;1;0;0,7;2,8;0,6;0;0;0,4;mustard;1;320000;0;1,5;0;1,3;0;1;0;0;no manure;0;1;0;0;0;1;1,1;0;0;0;0,1;0;0;1,2;0;0;0;110;0;0;0;0;0;0;5,5
winter_protein_pea;corn_cultivation_zone;other_crop_sequence;Average conventionnal ;1;0;0,3;2,9;0,5;0;0;0;0;1;175;0;0;0;3,2;0;0;0;0;no manure;0;1;0;0;0;0,8;1,1;0,9;0,7;0;0;0;0;2,7;0;0;0;0;0;0;0,1;1,5;165;0;3
triticale;corn_cultivation_zone;other_crop_sequence;Average conventionnal;1;0;0,6;1,9;0,3;0;0;0;0;1;165;0;0;0;1,4;0;1,8;0;0,3;cattle manure;0;1;0;0;0;0,7;0,9;0,4;0;0;0,1;0;0;1,4;0;0;0;95;0;25;0;0;0;0;4,8
durum_wheat;corn_cultivation_zone;other_crop_sequence;Average conventionnal;1;0;0,6;2,9;0,7;0;0;0;0;1;175;0;0;0;2,6;0;3,2;0;0;no manure;0;1;0;0;0;0,9;1;1,2;0,1;0;0,1;0;0;2,4;0;0;0;180;0;0;0,3;2;65;0;6
winter_fababean;corn_cultivation_zone;other_crop_sequence;Average conventionnal;1;0;0,1;2,3;0,6;0;0;0;0;1;150;0;0;0;2,2;0;0;0;0;no manure;0;1;0;0;0;0,1;0,7;0,7;0,3;0;0,1;0;0;1,8;0;0;0;0;0;0;0;0;0;0;2,5
alfalfa;corn_cultivation_zone;crop_sequence_organic_dry_field_crops;N3;2;0;0,5;1;1;0;0;0;0;1;22,5;0,5;0;0;0;0;0;0;0;no manure;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
soft_wheat;western_dairy_farming_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;1,4;0,2;0;0;0;0;1;140;0;0;0;3,7;0;2,7;0;0;no manure;0;1;0;0;0;0,9;1,5;1,5;0;0;0,3;0;0;3,3;0;0;0;145;0;0;0;0;0;0;7,5
soft_wheat;western_dairy_farming_zone;crop_sequence_with_corn;N0;1;0;0,7;1,4;0,2;0;0;0;0;1;140;0;0;0;5,8;0;2,7;0;0;no manure;0;1;0;0;0;0,9;2,2;2;0,3;0;0;0,1;0,4;5;0;0;0;145;0;0;0;0;0;0;7,5
soft_wheat;western_dairy_farming_zone;crop_sequence_with_corn;N1;1;0;0,7;1,4;0,2;0;0;0;0;1;140;0;0;0;5;0;2,7;0;0;no manure;0;1;0;0;0;0,9;2,2;1,5;0,15;0;0;0;0,15;4;0,1;0;0;145;0;0;0;0;0;0;7,4
soft_wheat;western_dairy_farming_zone;crop_sequence_with_corn;N2a;1;0;0,7;1,4;0,2;0;0;0;0;1;140;0;0;0;2,8;0;2,5;0;0;no manure;0;1;0;0;0;0,9;1,85;0,65;0;0;0;0;0;2,5;0,1;0;0;120;0;0;0;0;0;0;6,7
soft_wheat;western_dairy_farming_zone;crop_sequence_with_corn;N2c;1;0;0,7;1,4;0,2;0;0;0;0;1;140;0;0;0;2,2;0;2,5;0;0;no manure;0;1;0;0;0;0,9;1,35;0,65;0;0;0;0;0;2;0,1;0;0;120;0;0;0;0;0;0;6,7
soft_wheat;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;Average conventionnal;1;0;0,8;1,6;0,1;0;0;0;0;1;135;0;0;0;2,7;0;2,2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,3;1,1;0;0;0,2;0;0;2,6;0;0;0;110;0;16;0;0;0;0;6,5
soft_wheat;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N0;1;0;0,8;1,6;0,1;0;0;0;0;1;135;0;0;0;4;0;2,2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,9;1,3;0,3;0;0;0,1;0,1;3,7;0;0;0;110;0;16;0;0;0;0;6,5
soft_wheat;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N1;1;0;0,8;1,6;0,1;0;0;0;0;1;135;0;0;0;3,7;0;2,2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,9;1;0,15;0;0;0;0,1;3,15;0,1;0;0;110;0;16;0;0;0;0;6,4
soft_wheat;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N2a;1;0;0,8;1,6;0,1;0;0;0;0;1;135;0;0;0;2,2;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,35;0,65;0;0;0;0;0;2;0,1;0;0;85;0;16;0;0;0;0;5,8
soft_wheat;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;2,2;0,3;0;0;0;0;1;125;0;0;0;4,7;0;2,9;0;0,2;pig slurry;0;1;0;0;0;1;2;1,6;0;0;0,4;0;0;4;0;0;0;150;0;29;0;0;0;0;7,4
soft_wheat;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;2,2;0,3;0;0;0;0;1;125;0;0;0;6,4;0;2,9;0;0,2;pig slurry;0;1;0;0;0;1;2,5;2;0,3;0;0;0,2;0,5;5,5;0;0;0;150;0;29;0;0;0;0;7,5
